stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id,route_ids,route_names,route_types
29.740694,0,5141,-95.461679,,,,WESTHEIMER RD & POST OAK BLVD,Westheimer Rd @ Post Oak Blvd,0,5141,,82,82,3
29.716682,0,120,-95.463875,,,,FOURNACE PL & ANDERSON ST,Fournace Pl @ Anderson St,0,120,,9,9,3
29.67145,0,121,-95.529695,,,,BRAESWOOD BLVD & S GESSNER RD,Braeswood Blvd @ S Gessner Rd Mb,0,121,,68,68,3
29.753146,0,122,-95.398286,,,,W GRAY ST & WAUGH DR,W Gray St @ Waugh Dr,0,122,,35,35,3
29.741033,0,127,-95.456859,,,,WESTHEIMER RD & W LOOP S,Westheimer Rd @ W Loop S,0,127,,82,82,3
29.741559,0,128,-95.438683,,,,WESTHEIMER RD & EASTGROVE LN,Westheimer Rd @ Eastgrove Ln,0,128,,82,82,3
29.741982,0,129,-95.430283,,,,WESTHEIMER RD & BUFFALO SPEEDWAY,Westheimer Rd @ Buffalo Speedway,0,129,,82,82,3
29.723679,0,1912,-95.346429,,,,CULLEN BLVD & UNIVERSITY OF HOUSTON,Cullen Blvd @ University Of Houston,0,1912_merged_11814489,,"4,9","4,9",3
29.7947,0,10699,-95.268643,,,,N LOOP E & BANNER DR,N Loop E @ Banner Dr,0,10699,,97,97,3
29.714777,0,7952,-95.596176,,,,ALIEF CLODINE RD & COOK RD,Alief Clodine Rd @ Cook Rd,0,7952,,151,151,3
29.757242,0,3370,-95.405037,,,,W DALLAS ST & TIRRELL ST,W Dallas St @ Tirrell St,0,3370,,41,41,3
29.845566,0,7247,-95.402886,,,,YALE ST & W TIDWELL RD,Yale St @ W Tidwell Rd,0,7247,,40,40,3
29.84405,0,7246,-95.402847,,,,YALE ST & W DONOVAN ST,Yale St @ W Donovan St,0,7246,,40,40,3
29.841637,0,7245,-95.402832,,,,YALE ST & HOHLDALE AVE,Yale St @ Hohldale Ave,0,7245,,40,40,3
29.840276,0,7244,-95.402816,,,,YALE ST & BARKWOOD,Yale St @ Barkwood,0,7244,,40,40,3
29.837238,0,7243,-95.402775,,,,YALE ST & JANISCH RD,Yale St @ Janisch Rd,0,7243,,40,40,3
29.835474,0,7242,-95.402733,,,,YALE ST & VICTORIA DR,Yale St @ Victoria Dr,0,7242,,40,40,3
29.832656,0,7241,-95.402512,,,,YALE ST & THORNTON RD,Yale St @ Thornton Rd,0,7241,,40,40,3
29.830269,0,7240,-95.400886,,,,YALE ST & W WHITNEY ST,Yale St @ W Whitney St,0,7240,,40,40,3
29.849063,0,7249,-95.402913,,,,YALE ST & PATRICK ST,Yale St @ Patrick St,0,7249,,40,40,3
29.847076,0,7248,-95.402901,,,,YALE ST & W HAMILTON ST,Yale St @ W Hamilton St,0,7248,,40,40,3
29.727951,0,7959,-95.580602,,,,RICHMOND AVE & WOODLAND PARK DR,Richmond Ave @ Woodland Park Dr,0,7959,,25,25,3
29.841023,0,10344,-95.433071,,,,0 PINEMONT DR & ROSSLYN RD,Pinemont Dr @ Rosslyn Rd Mb2,0,10344,,45,45,3
29.968249,0,6820,-95.533699,,,,FM 1960 RD & CUTTEN RD,FM 1960 Rd @ Cutten Rd,0,6820,,86,86,3
29.971553,0,6822,-95.52771,,,,FM 1960 RD & HAYNES RD,FM 1960 Rd @ Haynes Rd MB,0,6822,,86,86,3
29.973344,0,6823,-95.524467,,,,FM 1960 RD & CHAMPIONS DR,FM 1960 Rd @ Champions Dr,0,6823,,86,86,3
29.977429,0,6824,-95.517032,,,,FM 1960 RD & PARADISE VALLEY DR,FM 1960 Rd @ Paradise Valley Dr,0,6824,,86,86,3
29.979472,0,6825,-95.513335,,,,FM 1960 RD & CHAMPION FOREST DR,FM 1960 Rd @ Champion Forest Dr,0,6825,,86,86,3
29.981742,0,6826,-95.509236,,,,FM 1960 RD & GLEN ERICA DR,FM 1960 Rd @ Glen Erica Dr,0,6826,,86,86,3
29.982942,0,6827,-95.507023,,,,FM 1960 RD & GREENWOOD FOREST DR,FM 1960 Rd @ Greenwood Forest Dr,0,6827,,86,86,3
29.985383,0,6828,-95.502619,,,,FM 1960 RD & BRECK ST,FM 1960 Rd @ Breck St,0,6828,,86,86,3
29.987364,0,6829,-95.49903,,,,FM 1960 RD & VETERANS MEMORIAL DR,FM 1960 Rd @ Stuebner Airline Dr,0,6829,,86,86,3
29.703982,0,8187,-95.575187,,,,BELLAIRE BLVD & BOONE RD,Bellaire Blvd @ Boone Rd,0,8187,,2,2,3
29.778003,0,12372,-95.292509,,,,EAST FREEWAY & N WAYSIDE DR,East Fwy @ N Wayside Dr,0,12372_merged_11814557,,11,11,3
29.790192,0,6675,-95.419646,,,,W 11TH ST & BRYCE ST,W 11th St @ Bryce St,0,6675,,"30,66","30,66",3
29.790205,0,6674,-95.416122,,,,W 11TH ST & TC JESTER BLVD,W 11th St @ TC Jester Blvd,0,6674,,30,30,3
29.878025,0,10979,-95.288061,,,,HOPPER RD & TAMWORTH DR,Hopper Rd @ Tamworth Dr,0,10979,,77,77,3
29.789379,0,6677,-95.425271,,,,W 11TH ST & SHIRKMERE RD,W 11th St @ Shirkmere Rd,0,6677,,"30,66","30,66",3
29.737336,0,8817,-95.51242,,,,WESTHEIMER RD & DUNVALE RD,Westheimer Rd @ Dunvale Rd MB,0,8817,,82,82,3
29.737325,0,8816,-95.513652,,,,WESTHEIMER RD & DUNVALE RD,Westheimer Rd @ Dunvale Rd,0,8816,,82,82,3
29.737291,0,8815,-95.51657,,,,WESTHEIMER RD & LAZY HOLLOW DR,Westheimer Rd @ Lazy Hollow Dr,0,8815,,82,82,3
29.737241,0,8814,-95.519432,,,,WESTHEIMER RD & CROSSVIEW DR,Westheimer Rd @ Crossview Dr,0,8814,,82,82,3
29.737221,0,8813,-95.522065,,,,WESTHEIMER RD & FONDREN RD,Westheimer Rd @ Fondren Rd,0,8813,,82,82,3
29.737195,0,8812,-95.525307,,,,WESTHEIMER RD & JEANETTA LN,Westheimer Rd @ Jeanetta Ln,0,8812,,82,82,3
29.73717,0,8810,-95.527853,,,,WESTHEIMER RD & SHADY LN,Westheimer Rd @ Shady Ln,0,8810,,82,82,3
29.778583,0,6671,-95.410833,,,,N DURHAM DR & CORNISH ST,N Durham Dr @ Cornish St,0,6671,,27,27,3
29.737427,0,8819,-95.504503,,,,WESTHEIMER RD & STONEY BROOK DR,Westheimer Rd @ Stoney Brook Dr,0,8819,,82,82,3
29.737375,0,8818,-95.507299,,,,WESTHEIMER RD & HULLSMITH DR,Westheimer Rd @ Hullsmith Dr,0,8818,,82,82,3
29.790323,0,6673,-95.414213,,,,W 11TH ST & BAY OAKS RD,W 11th St @ Bay Oaks Rd,0,6673,,30,30,3
29.752882,0,8749,-95.597098,,,,BRIAR FOREST DR & CRYSTAL HILLS DR,Briar Forest Dr @ Crystal Hills Dr,0,8749,,153,153,3
29.803672,0,6494,-95.418171,,,,W 20TH ST & BEALL ST,W 20th St @ Beall St,0,6494,,26,26,3
29.753734,0,8747,-95.602537,,,,BRIAR FOREST DR & ASHFORD PKWY,Briar Forest Dr @ Ashford Pkwy,0,8747,,153,153,3
29.746109,0,8745,-95.608078,,,,WHITTINGTON DR & WESTMEAD DR,Whittington Dr @ Westmead Dr MB2,0,8745,,153,153,3
29.746355,0,8744,-95.612553,,,,WHITTINGTON DR & WESTMEAD DR,Whittington Dr @ Westmead Dr Mb1,0,8744,,153,153,3
29.746315,0,8743,-95.614652,,,,WHITTINGTON DR & WESTMEAD DR,Whittington Dr @ Westmead Dr,0,8743,,153,153,3
29.746421,0,8742,-95.618682,,,,WHITTINGTON DR & GENTRYSIDE DR,Whittington Dr @ Gentryside Dr,0,8742,,153,153,3
29.747613,0,8741,-95.618388,,,,ENCLAVE PKWY & WESTELLA DR,Enclave Pkwy @ Westella Dr,0,8741,,153,153,3
29.750828,0,8740,-95.618971,,,,ENCLAVE PKWY & FALLSVIEW LN,Enclave Pkwy @ Fallsview Ln,0,8740,,153,153,3
29.778234,0,7650,-95.463704,,,,MEMORIAL DR & HOLY ROOD LN,Memorial Dr @ Holy Rood Ln,0,7650,,70,70,3
29.776721,0,7651,-95.462147,,,,MEMORIAL DR & CHATSWORTH DR,Memorial Dr @ Chatsworth Dr,0,7651,,70,70,3
29.77445,0,7652,-95.46156,,,,MEMORIAL DR & CARNARVON DR,Memorial Dr @ Carnarvon Dr,0,7652,,70,70,3
29.77316,0,7653,-95.459876,,,,MEMORIAL DR & STABLEWOOD ST,Memorial Dr @ Stablewood St,0,7653,,70,70,3
29.765256,0,7655,-95.457291,,,,WOODWAY DR & N POST OAK LN,Woodway Dr @ N Post Oak Ln,0,7655,,20,20,3
29.766024,0,7656,-95.457397,,,,N POST OAK LN & WOODWAY DR,N Post Oak Ln @ Woodway Dr,0,7656,,47,47,3
29.768447,0,7657,-95.457443,,,,N POST OAK LN & HOUSTONIAN,N Post Oak Ln @ Houstonian,0,7657,,47,47,3
29.773116,0,7658,-95.457537,,,,N POST OAK LN & MEMORIAL DR,N Post Oak Ln @ Memorial Dr,0,7658,,47,47,3
29.772698,0,7659,-95.457684,,,,N POST OAK LN & MEMORIAL DR,N Post Oak Ln @ Memorial Dr,0,7659,,47,47,3
29.791564,0,6679,-95.429811,,,,ELLA BLVD & W 12TH ST,Ella Blvd @ W 12th St,0,6679,,30,30,3
29.803642,0,6492,-95.422451,,,,W 20TH ST & BEVIS ST,W 20th St @ Bevis St,0,6492,,26,26,3
29.790262,0,6678,-95.429823,,,,ELLA BLVD & PINESHADE LN,Ella Blvd @ Pineshade Ln,0,6678,,30,30,3
29.752085,0,10522,-95.363654,,,,AUSTIN ST & CLAY ST,Austin St @ Clay St,0,10522_merged_11814565,,"244,247,40,41","244,247,40,41",3
29.932547,0,10749,-95.482577,,,,ANTOINE DR & CANYON WAY DR,Antoine Dr @ Canyon Way Dr,0,10749,,85,85,3
29.934103,0,10748,-95.483197,,,,ANTOINE DR & BILLIKIN DR,Antoine Dr @ Billikin Dr,0,10748,,85,85,3
29.682054,0,9868,-95.415547,,,,WESTRIDGE ST & LANTERN POINT DR,Westridge St @ Lantern Point Dr,0,9868,,84,84,3
29.682192,0,9861,-95.41536,,,,WESTRIDGE ST & LANTERN POINT DR,Westridge St @ Lantern Point Dr,0,9861,,84,84,3
29.705991,0,9860,-95.458051,,,,BELLAIRE BLVD & W LOOP S,Bellaire Blvd @ W Loop S,0,9860,,2,2,3
29.682288,0,9863,-95.419936,,,,WESTRIDGE ST & HEARTH DR,Westridge St @ Hearth Dr,0,9863,,84,84,3
29.682247,0,9862,-95.417852,,,,WESTRIDGE ST & LANTERN POINT DR,Westridge St @ Lantern Point Dr,0,9862,,84,84,3
29.682199,0,9865,-95.422058,,,,WESTRIDGE ST & W BARTELL DR,Westridge St @ Bartell Dr,0,9865,,84,84,3
29.682318,0,9864,-95.421761,,,,WESTRIDGE ST & W BARTELL DR,Westridge St @ W Bartell Dr,0,9864,,84,84,3
29.682102,0,9867,-95.417603,,,,WESTRIDGE ST & HEARTH DR,Westridge St @ Hearth Dr Mb,0,9867,,84,84,3
29.682136,0,9866,-95.419438,,,,WESTRIDGE ST & HEARTH DR,Westridge St @ Hearth Dr,0,9866,,84,84,3
29.7683,0,1518,-95.323323,,,,SCHWEIKHARDT ST & GUNTER,Schweikhardt St @ Gunter St,0,1518,,48,48,3
29.770713,0,1515,-95.324701,,,,PROVIDENCE ST & AMBOY,Providence St @ Amboy,0,1515,,48,48,3
29.770777,0,1514,-95.32604,,,,PROVIDENCE ST & WACO ST,Providence St @ Waco St,0,1514,,48,48,3
29.769503,0,1517,-95.323337,,,,SCHWEIKHARDT ST & HARE,Schweikhardt St @ Hare,0,1517,,48,48,3
29.961441,0,10740,-95.47843,,,,VETERANS MEMORIAL DR & ANTOINE DR,Veterans Memorial Dr @ Antoine Dr,0,10740,,96,96,3
29.770699,0,1511,-95.323223,,,,SCHWEIKHARDT ST & PROVIDENCE ST,Schweikhardt St @ Providence St,0,1511,,48,48,3
29.769264,0,1510,-95.323194,,,,SCHWEIKHARDT ST & HARE,Schweikhardt St @ Hare St,0,1510,,48,48,3
29.770898,0,1513,-95.326266,,,,PROVIDENCE ST & WACO ST,Providence St @ Waco St,0,1513,,48,48,3
29.770802,0,1512,-95.324503,,,,PROVIDENCE ST & AMBOY,Providence St @ Amboy,0,1512,,48,48,3
29.679351,0,6964,-95.469513,,,,N BRAESWOOD BLVD & PRICHETT DR,Braeswood Blvd @ Prichett Dr,0,6964,,68,68,3
29.679648,0,11553,-95.601945,,,,BROOKGLADE CIR & DAIRY ASHFORD RD,Brookglade Cir @ Dairy Ashford Rd,0,11553,,67,67,3
29.707481,0,11552,-95.399205,,,,BERTNER AVE & BATES ST,Bertner Ave @ Bates St,0,11552,,"28,292,297,298,4,60","28,292,297,298,4,60",3
29.865492,0,11555,-95.458854,,,,TC JESTER BLVD & LITTLE YORK RD,TC Jester Blvd @ Little York Rd,0,11555,,3,3,3
29.679782,0,11554,-95.600092,,,,BROOKGLADE CIR & DAIRY VIEW LN,Brookglade Cir @ Dairy View Ln,0,11554,,67,67,3
29.863344,0,11557,-95.475515,,,,LITTLE YORK RD & DEEP FOREST DR,Little York Rd @ Deep Forest Dr,0,11557,,3,3,3
29.870762,0,11556,-95.459781,,,,VICTORY DR & TC JESTER BLVD,Victory Dr @ TC Jester Blvd,0,11556,,3,3,3
29.865637,0,11559,-95.475967,,,,VICTORY DR & DEEP FOREST DR,Victory Dr @ Deep Forest Dr,0,11559,,3,3,3
29.865326,0,11558,-95.479826,,,,LITTLE YORK RD & VICTORY DR,Little York Rd @ Victory Dr,0,11558,,3,3,3
29.738834,1,25071,-95.346008,,,,LEELAND THIRD WARD SB,Leeland Third Ward SB,0,25071,,900,900,0
29.739671,1,25072,-95.345592,,,,LEELAND THIRD WARD NB,Leeland Third Ward NB,0,25072,,900,900,0
29.72839,1,25075,-95.34991,,,,ELGIN THIRD WARD SB,Elgin Third Ward SB,0,25075,,900,900,0
29.722086,1,25077,-95.351395,,,,ROBERTSON STADIUM UH TSU SB,Robertson Stadium Uh Tsu SB,0,25077,,900,900,0
29.728388,1,25076,-95.349851,,,,ELGIN THIRD WARD NB,Elgin Third Ward NB,0,25076,,900,900,0
29.716092,1,25079,-95.341195,,,,UH SOUTH UNIVERSITY OAKS SB,Uh South University Oaks SB,0,25079,,900,900,0
29.722062,1,25078,-95.351318,,,,ROBERTSON STADIUM UH TSU NB,Robertson Stadium Uh Tsu NB,0,25078,,900,900,0
29.757971,0,263,-95.361452,,,,SAN JACINTO ST & CAPITOL ST,San Jacinto St @ Capitol St,0,263,,6,6,3
29.757233,0,262,-95.362038,,,,SAN JACINTO ST & RUSK ST,San Jacinto St @ Rusk St,0,262,,"11,137,500,51,52","11,137,500,51,52",3
29.756448,0,260,-95.362635,,,,SAN JACINTO ST & WALKER ST,San Jacinto St @ Walker St,0,260,,6,6,3
29.762506,0,265,-95.357857,,,,SAN JACINTO ST & COMMERCE ST,San Jacinto St @ Commerce St,0,265,,11,11,3
29.760944,0,264,-95.359093,,,,SAN JACINTO ST & CONGRESS ST,San Jacinto St @ Congress St,0,264,,6,6,3
29.808084,0,6011,-95.389419,,,,N MAIN ST & E 24TH ST,N Main St @ E 24th St,0,6011,,44,44,3
29.704046,0,6010,-95.511145,,,,BELLAIRE BLVD & CANNOCK RD,Bellaire Blvd @ Cannock Rd,0,6010,,"2,9","2,9",3
29.81136,0,6013,-95.390604,,,,N MAIN ST & E 27TH ST,N Main St @ E 27th St,0,6013,,44,44,3
29.809956,0,6012,-95.390108,,,,N MAIN ST & AURORA ST,N Main St @ Aurora St,0,6012,,44,44,3
29.812701,0,6015,-95.382422,,,,AIRLINE DR & E 28TH ST,Airline Dr @ E 28th St,0,6015,,56,56,3
29.813024,0,6014,-95.391223,,,,N MAIN ST & E 29TH ST,N Main St @ E 29th St,0,6014,,44,44,3
29.810006,0,6017,-95.382113,,,,AIRLINE DR & SERVICE ST,Airline Dr @ Service St,0,6017,,56,56,3
29.804021,0,6019,-95.382024,,,,AIRLINE DR & W CAVALCADE ST,Airline Dr @ W Cavalcade St,0,6019,,56,56,3
29.715228,0,5470,-95.41275,,,,GREENBRIAR DR & UNIVERSITY BLVD,Greenbriar Dr @ University Blvd,0,5470,,27,27,3
29.730654,0,9263,-95.326986,,,,TELEPHONE RD & CLAREMONT,Telephone Rd @ Claremont St,0,9263,,40,40,3
29.900719,0,10049,-95.431234,,,,VETERANS MEMORIAL DR & CORALMONT RD,Veterans Memorial Dr @ Coralmont Rd,0,10049,,"59,96","59,96",3
29.577871,0,988,-95.203887,,,,0 SAN JACINTO COLLEGE SOUTH,San Jacinto College South,0,988,,88,88,3
29.580424,0,989,-95.207881,,,,BEAMER RD & S CANYON DR,Beamer Rd @ Canyon Dr,0,989,,88,88,3
29.733842,0,9267,-95.329405,,,,TELEPHONE RD & DUMBLE ST,Telephone Rd @ Dumble St,0,9267,,40,40,3
29.73522,0,9266,-95.331356,,,,TELEPHONE RD & EDDINGTON,Telephone Rd @ Eddington,0,9266,,40,40,3
29.734134,0,9265,-95.329537,,,,TELEPHONE RD & DUMBLE ST,Telephone Rd @ Dumble St,0,9265,,40,40,3
29.732002,0,9264,-95.327703,,,,TELEPHONE RD & JEFFERSON ST,Telephone Rd @ Jefferson St,0,9264,,40,40,3
29.592089,0,982,-95.222659,,,,BEAMER RD & HUGHES RD,Beamer Rd @ Hughes Rd,0,982,,88,88,3
29.590016,0,983,-95.220146,,,,BEAMER RD & SAGEDOWNE LN,Beamer Rd @ Sagedowne Ln,0,983,,88,88,3
29.596143,0,980,-95.227465,,,,BEAMER RD & HALL RD,Beamer Rd @ Hall Rd,0,980,,88,88,3
29.594309,0,981,-95.225345,,,,BEAMER RD & SAGEORCHARD LN,Beamer Rd @ Sageorchard Ln,0,981,,88,88,3
29.859595,0,10044,-95.391259,,,,E PARKER RD & NORDLING RD,E Parker Rd @ Nordling Rd,0,10044,,96,96,3
29.578008,0,987,-95.205282,,,,BEAMER RD & SOUTH FORK BLVD,Beamer Rd @ South Fork Blvd,0,987,,88,88,3
29.58684,0,984,-95.216706,,,,BEAMER RD & SAGEGREEN DR,Beamer Rd @ Sagegreen Dr,0,984,,88,88,3
29.585443,0,985,-95.215025,,,,BEAMER RD & SCARSDALE BLVD,Beamer Rd @ Scarsdale Blvd,0,985,,88,88,3
29.768497,0,12399,-95.382826,,,,SAWYER ST & WASHINGTON AVE,Sawyer St @ Washington Ave,0,12399,,30,30,3
29.780707,0,12396,-95.380898,,,,WATSON ST & USENER ST,Watson St @ Usener St,0,12396,,30,30,3
29.781083,0,12395,-95.380661,,,,TAYLOR ST & USENER ST,Taylor St @ Usener St,0,12395,,30,30,3
29.780641,0,12392,-95.372229,,,,WHITE OAK DR & HOUSTON AVE,White Oak Dr @ Houston Ave,0,12392,,66,66,3
29.781972,0,12390,-95.360381,,,,QUITMAN ST & FULTON ST,Quitman St @ Fulton St,0,12390,,66,66,3
29.782311,0,12391,-95.359841,,,,QUITMAN ST & FULTON ST,Quitman St @ Fulton St,0,12391,,66,66,3
29.808992,0,9084,-95.447268,,,,GOVERNORS CIR & DACOMA ST,Governors Cir @ Dacoma St,0,9084,,89,89,3
29.807249,0,9083,-95.447663,,,,GOVERNORS CIR & DIRECTORS ROW,Governors Cir @ Directors Row,0,9083,,89,89,3
29.805845,0,9082,-95.449537,,,,GOVERNORS CIR & DIRECTORS ROW,Governors Cir @ Directors Row Mb,0,9082,,89,89,3
29.806855,0,9081,-95.45204,,,,GOVERNORS CIR & DIRECTORS ROW,Governors Cir @ Directors Row,0,9081,,89,89,3
29.714575,0,103,-95.547666,,,,RANCHESTER DR & HARWIN DR,Ranchester Dr @ Harwin Dr Mb,0,103_merged_11814560,,152,152,3
29.701116,0,3508,-95.297005,,,,WINKLER DR & WOODRIDGE DR,Winkler Dr @ Woodridge Dr,0,3508,,40,40,3
29.702113,0,3509,-95.300307,,,,WINKLER DR & PLUM CREEK LN,Winkler Dr @ Plum Creek Ln,0,3509,,40,40,3
29.763883,0,5088,-95.476948,,,,WOODWAY DR & CHIMNEY ROCK RD,Woodway Dr @ Chimney Rock Rd,0,5088,,47,47,3
29.76235,0,5082,-95.462914,,,,WOODWAY DR & S POST OAK LN,Woodway Dr @ Post Oak Ln,0,5082,,"20,47","20,47",3
29.762474,0,5081,-95.467148,,,,WOODWAY DR & SAGE RD,Woodway Dr @ Sage Rd,0,5081,,47,47,3
29.76345,0,5080,-95.471184,,,,WOODWAY DR & PINE SHADOWS DR,Woodway Dr @ Pine Shadows Dr,0,5080,,47,47,3
29.763929,0,5087,-95.474629,,,,WOODWAY DR & W BROAD OAKS DR,Woodway Dr @ W Broad Oaks Dr,0,5087,,47,47,3
29.699489,0,3505,-95.296692,,,,WOODRIDGE DR & VILLAGE WAY,Woodridge Dr @ Village Way,0,3505,,"40,76","40,76",3
29.762836,0,5085,-95.467301,,,,WOODWAY DR & SAGE RD,Woodway Dr @ Sage Rd,0,5085,,47,47,3
29.727688,0,2671,-95.390945,,,,MONTROSE BLVD & BARTLETT ST,Montrose Blvd @ Bartlett St,0,2671,,56,56,3
29.725972,0,2670,-95.39093,,,,MONTROSE BLVD & BISSONNET ST,Montrose Blvd @ Bissonnet St,0,2670,,"298,56","298,56",3
29.730581,0,2673,-95.390975,,,,MONTROSE BLVD & CHELSEA PL,Montrose Blvd @ Chelsea Pl,0,2673,,56,56,3
29.729278,0,2672,-95.390976,,,,MONTROSE BLVD & MILFORD ST,Montrose Blvd @ Milford St,0,2672,,56,56,3
29.689316,0,2675,-95.565526,,,,BEECHNUT ST & CINNAMON LN,Beechnut St @ Cinnamon Ln,0,2675,,"4,68","4,68",3
29.726006,0,2674,-95.390595,,,,BISSONNET ST & MONTROSE BLVD,Bissonnet St @ Montrose Blvd,0,2674,,65,65,3
29.737502,0,822,-95.303706,,,,SSGT MACARIO GARCIA DR & AVENUE C,Ssgt Macario Garcia Dr @ Avenue C,0,822,,28,28,3
29.855036,0,2929,-95.29708,,,,BRETSHIRE DR & CADDO RD,Bretshire Dr @ Caddo Rd,0,2929,,3,3,3
29.855797,0,2928,-95.294598,,,,BIGWOOD & DEANNA,Bigwood   @ Deanna,0,2928,,3,3,3
29.866952,0,2921,-95.293092,,,,LANGLEY RD & CHEEVES DR,Langley Rd @ Cheeves Dr,0,2921,,3,3,3
29.866927,0,2920,-95.295744,,,,LANGLEY RD & LERA,Langley Rd @ Lera,0,2920,,3,3,3
29.863892,0,2923,-95.292988,,,,CHEEVES DR & GLEASON RD,Cheeves Dr @ Gleason Rd,0,2923,,3,3,3
29.865915,0,2922,-95.293013,,,,CHEEVES DR & NAVASOTA,Cheeves Dr @ Navasota,0,2922,,3,3,3
29.859779,0,2925,-95.292934,,,,CHEEVES DR & PARKER RD,Cheeves Dr @ Parker Rd,0,2925,,3,3,3
29.861721,0,2924,-95.292957,,,,CHEEVES DR & BOGGESS RD,Cheeves Dr @ Boggess Rd,0,2924,,3,3,3
29.856917,0,2927,-95.2929,,,,CHEEVES DR & BIGWOOD,Cheeves Dr @ Bigwood St,0,2927,,3,3,3
29.858357,0,2926,-95.292916,,,,CHEEVES DR & RHOBELL,Cheeves Dr @ Rhobell,0,2926,,3,3,3
29.613568,0,5331,-95.43501,,,,W FUQUA ST & BATHURST DR,W Fuqua St @ Bathurst Dr,0,5331,,"14,98","14,98",3
29.615199,0,5330,-95.430878,,,,BUFFALO SPEEDWAY & BROOKFIELD DR,Buffalo Speedway   @ Brookfield Dr,0,5330,,11,11,3
29.613525,0,5333,-95.438651,,,,W FUQUA ST & WHITE HEATHER DR,W Fuqua St @ White Heather Dr,0,5333,,"14,98","14,98",3
29.613544,0,5332,-95.437167,,,,W FUQUA ST & BATHURST DR,Fuqua St @ Bathurst Dr,0,5332,,"14,98","14,98",3
29.613485,0,5334,-95.442185,,,,W FUQUA ST & MONRAD DR,W Fuqua St @ Monrad Dr,0,5334,,98,98,3
29.849047,0,13048,-95.468162,,,,W TIDWELL RD & BOLIVIA BLVD,W Tidwell Rd @ Bolivia Blvd,0,13048,,45,45,3
29.851053,0,13043,-95.528372,,,,W TIDWELL RD & KAISER ST,W Tidwell Rd @ Kaiser St,0,13043,,45,45,3
29.85098,0,13042,-95.525453,,,,W TIDWELL RD & FAIRBANKS N HOUSTON RD,W Tidwell Rd @ Fairbanks N Houston,0,13042,,45,45,3
29.81795,0,13045,-95.328668,,,,HIRSCH RD & KING ST,Hirsch Rd @ King St,0,13045,,"3,52","3,52",3
29.704054,0,13044,-95.400559,,,,PRESSLER ST & RICHARD J V JOHNSON AVE,Pressler St @ Richard Jv Johnson Av,0,13044,,"270,28,292,297,298,4,60,87","270,28,292,297,298,4,60,87",3
29.695615,0,13047,-95.330185,,,,GRIGGS RD & SUNRISE RD,Griggs Rd @ Sunrise Rd,0,13047,,"5,87","5,87",3
29.81807,0,13046,-95.328922,,,,HIRSCH RD & KING ST,Hirsch Rd @ King St,0,13046,,"3,52","3,52",3
29.912785,0,3179,-95.308508,,,,EASTEX FREEWAY & NORMENTS ST,Eastex Freeway   @ Norments St,0,3179,,83,83,3
29.911004,0,3178,-95.310089,,,,EASTEX FREEWAY & LAUDER RD,Eastex Freeway   @ Lauder Rd,0,3178,,83,83,3
29.930447,0,3171,-95.321656,,,,ALDINE BENDER RD & ALLIANT,Aldine Bender Rd @ Alliant Mb,0,3171,,6,6,3
29.930584,0,3170,-95.3146,,,,ALDINE BENDER RD & SEQUOIA BEND BLVD,Aldine Bender Rd @ Sequoia Bend Blv,0,3170,,83,83,3
29.930398,0,3172,-95.325022,,,,ALDINE BENDER RD & HEATHROW FOREST PKWY,Aldine Bender Rd @ Heathrow Forest,0,3172,,6,6,3
29.921872,0,3177,-95.305145,,,,EASTEX FREEWAY & APALA DR,Eastex Freeway   @ Apala Dr,0,3177,,83,83,3
29.684051,0,727,-95.254449,,,,GALVESTON RD & AHRENS ST,Galveston Rd @ Ahrens St,0,727,,5,5,3
29.675802,0,720,-95.265922,,,,WINKLER DR & BARKLEY DR,Winkler Dr @ Barkley Dr,0,720,,76,76,3
29.739951,0,1165,-95.33915,,,,POLK ST & CULLEN BLVD,Polk St @ Cullen Blvd,0,1165,,"40,41","40,41",3
29.739174,0,1166,-95.336552,,,,POLK ST & SIDNEY ST,Polk St @ Sidney St,0,1166,,"40,41","40,41",3
29.738705,0,1167,-95.335057,,,,POLK ST & EASTWOOD,Polk St @ Eastwood St,0,1167,,"40,41","40,41",3
29.743723,0,1160,-95.348623,,,,POLK ST & PALMER ST,Polk St @ Palmer St,0,1160,,"40,41","40,41",3
29.741842,0,1161,-95.345366,,,,POLK ST & SCOTT ST,Polk St @ Scott St,0,1161,,"40,41","40,41",3
29.74111,0,1163,-95.342943,,,,POLK ST & MILBY ST,Polk St @ Milby St,0,1163,,"40,41","40,41",3
29.738101,0,1168,-95.333137,,,,POLK ST & FASHION ST,Polk St @ Fashion St,0,1168,,"40,41","40,41",3
29.737734,0,1169,-95.331902,,,,POLK ST & S  LOCKWOOD DR,Polk St @ S Lockwood Dr,0,1169,,"40,41","40,41",3
29.768894,0,472,-95.392079,,,,WASHINGTON AVE & STUDEMONT ST,Washington Ave @ Studemont St,0,472,,85,85,3
29.768635,0,473,-95.388439,,,,WASHINGTON AVE & NATIONAL ST,Washington Ave @ National St,0,473,,85,85,3
29.769347,0,470,-95.396339,,,,WASHINGTON AVE & HEIGHTS BLVD,Washington Ave @ Heights Blvd,0,470,,85,85,3
29.816037,0,1365,-95.269244,,,,ATTWATER ST & E HOUSTON RD,Attwater St @ E Houston Rd,0,1365,,97,97,3
